################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-04-12 04:49:28 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-04-10 10:59:40", "1783777", "01bdp.velqo7rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 11:02:21", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:53:59", "1783776", "neo-3xpo.velqo7rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:56:38", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:49:28", "1783775", "sync6-signal.velqo7rin.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:51:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:43:43", "1783774", "alignsort.xynotrax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:46:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:38:00", "1783773", "guardfierce.xynotrax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:38:10", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:32:58", "1783772", "autu-grid.xynotrax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:34:56", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:26:52", "1783771", "mark-roo.xynotrax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:29:00", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 10:21:29", "1783770", "sudden-lab.xynotrax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:21:36", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 10:15:48", "1783769", "ouya691.xynotrax.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:18:29", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:14:34", "1783768", "azebojjm.cognistream.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:09:46", "1783767", "quorcrestor5.epistemgrid.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 10:12:15", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:01:49", "1783765", "b1rc-stream.gnosiflux.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 10:00:28", "1783764", "7mcn.cam", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260410-ker11abx3p", "quasar", "0", "dyingbreeds_"
"2026-04-10 10:00:25", "1783763", "forrent.gb.net", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260410-lbqt7scz7n", "quasar", "0", "dyingbreeds_"
"2026-04-10 09:56:42", "1783762", "tjbyzo.gnosiflux.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:59:20", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 09:50:55", "1783761", "vcbewz.metacorex.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:53:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 09:45:07", "1783760", "north-del.metacorex.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 09:39:35", "1783759", "bl0om-glow.metacorex.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:42:06", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 09:33:59", "1783758", "qy55tnaq.aurasamodians.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:37:22", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 09:28:18", "1783756", "nordraa8.aurasamodians.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:28:25", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 09:22:36", "1783755", "pbpx.aurasamodians.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:23:42", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 09:17:01", "1783754", "dense3-trail.honeupwar.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:19:44", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 09:11:59", "1783753", "scenevivid.honeupwar.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:14:03", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 09:06:00", "1783752", "rapivelv.honeupwar.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:08:14", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 09:00:35", "1783751", "jv0nel9.pampushkatimp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 09:02:31", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 08:54:50", "1783750", "meadow-bro.pampushkatimp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:57:41", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 08:49:18", "1783749", "rhexjd.pampushkatimp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:51:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 08:43:35", "1783748", "gr1m2-vault.againstvisitor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:45:33", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 08:37:55", "1783747", "extendplain.againstvisitor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:40:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 08:33:13", "1783746", "expor-sor.againstvisitor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:35:04", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 08:26:51", "1783745", "factoryserver.obsessivescum.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:29:12", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 08:21:00", "1783744", "sparkecho.obsessivescum.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:24:14", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 08:16:33", "1783743", "alt-so11d.obsessivescum.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:18:15", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 08:10:17", "1783742", "fressolar.choreograpshrew.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:12:08", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 08:04:14", "1783741", "campaigndecode.choreograpshrew.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:05:27", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 07:58:47", "1783740", "vorvale7um.choreograpshrew.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 08:01:05", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 07:52:57", "1783739", "hubsyntax.symposiumwash.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:56:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 07:47:41", "1783738", "msez.symposiumwash.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:50:11", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 07:41:46", "1783737", "mixech.symposiumwash.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:43:57", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 07:36:01", "1783736", "dzgcdhze.athleticscrew.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:39:10", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 07:30:43", "1783735", "falc0n0-phase.athleticscrew.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:35:25", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 07:24:50", "1783734", "securesocket.athleticscrew.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:28:00", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 07:19:19", "1783733", "p4cket-stack.hisslytori.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:21:53", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 07:13:45", "1783730", "lunopen.hisslytori.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:15:49", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 07:08:25", "1783724", "velcoreal.hisslytori.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:10:54", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 07:02:40", "1783723", "sdkpasture.firstbeasts.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:05:18", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 06:57:08", "1783718", "lichensparrow.firstbeasts.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 07:00:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:51:36", "1783717", "sgqh.firstbeasts.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:54:07", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:46:05", "1783716", "root-gate.aurasamodians.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:49:11", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:44:13", "1783712", "slp.hbway.com.au", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 06:44:13", "1783713", "slp.msalifenterprise.net", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 06:44:13", "1783714", "bob.hbway.com.au", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 06:44:13", "1783715", "bob.msalifenterprise.net", "domain", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 06:43:54", "1783709", "https://bob.msalifenterprise.net/", "url", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 06:43:54", "1783710", "https://slp.hbway.com.au/", "url", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 06:43:54", "1783711", "https://slp.msalifenterprise.net/", "url", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 06:43:53", "1783708", "https://bob.hbway.com.au/", "url", "botnet_cc", "win.vidar", "None", "Vidar", "", "100", "False", "", "Vidar", "0", "crep1x"
"2026-04-10 06:40:25", "1783707", "sky-hub.aurasamodians.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:42:55", "100", "False", "None", "ClearFake", "1", "ttakvam"
"2026-04-10 06:34:41", "1783706", "star-svc.aurasamodians.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:36:51", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:28:54", "1783705", "light-vault.aurasamodians.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:31:56", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:23:34", "1783704", "sam-node.aurasamodians.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:26:16", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:18:08", "1783702", "aura-api.aurasamodians.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:22:57", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:12:22", "1783701", "gate-check.honeupwar.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:14:56", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:06:36", "1783699", "hub-relay.honeupwar.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:09:21", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:02:48", "1783698", "59.153.164.91:80", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "False", "https://tria.ge/260410-fyccfafz9m", "AS146817,C2,rat,triage,valleyrat", "0", "DonPasci"
"2026-04-10 06:02:47", "1783697", "59.153.164.91:5114", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "False", "https://tria.ge/260410-fyccfafz9m", "AS146817,C2,rat,triage,valleyrat", "0", "DonPasci"
"2026-04-10 06:02:46", "1783696", "59.153.164.91:5113", "ip:port", "botnet_cc", "win.valley_rat", "Winos", "ValleyRAT", "", "100", "False", "https://tria.ge/260410-fyccfafz9m", "AS146817,C2,rat,triage,valleyrat", "0", "DonPasci"
"2026-04-10 06:01:15", "1783695", "hone-svc.honeupwar.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 06:03:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 06:00:53", "1783694", "aircoolservice.in.net", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260410-fvhp2sfz7n", "quasar", "0", "dyingbreeds_"
"2026-04-10 06:00:29", "1783693", "hyrxmd.ru.com", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "2026-04-10 06:01:08", "100", "False", "https://tria.ge/260410-gmr47agy6w", "quasar", "0", "dyingbreeds_"
"2026-04-10 06:00:27", "1783689", "f1686sb.website", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260410-gnz67ags9j", "quasar", "0", "dyingbreeds_"
"2026-04-10 06:00:27", "1783690", "hiu.uk.com", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260410-gnz67ags9j", "quasar", "0", "dyingbreeds_"
"2026-04-10 06:00:27", "1783691", "u888vi.games", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260410-gnz67ags9j", "quasar", "0", "dyingbreeds_"
"2026-04-10 06:00:27", "1783692", "xn--8drr43dbqh.jpn.com", "domain", "botnet_cc", "win.quasar_rat", "CinaRAT,QuasarRAT,Yggdrasil", "Quasar RAT", "", "100", "False", "https://tria.ge/260410-gnz67ags9j", "quasar", "0", "dyingbreeds_"
"2026-04-10 06:00:09", "1783687", "fiancepsi1.duckdns.org", "domain", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "https://tria.ge/260410-ddf4sae17l", "Remcos", "0", "dyingbreeds_"
"2026-04-10 06:00:09", "1783688", "fiancepsi1bk.duckdns.org", "domain", "botnet_cc", "win.remcos", "RemcosRAT,Remvio,Socmer", "Remcos", "", "100", "False", "https://tria.ge/260410-ddf4sae17l", "Remcos", "0", "dyingbreeds_"
"2026-04-10 05:55:16", "1783686", "up-vault.honeupwar.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:57:39", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 05:49:44", "1783685", "war-node.honeupwar.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:52:56", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 05:44:21", "1783684", "set-api.honeupwar.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:46:55", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 05:38:22", "1783683", "gate-node.pampushkatimp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:38:56", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 05:33:02", "1783682", "menu-hub.pampushkatimp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:35:48", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 05:27:32", "1783681", "pamp-svc.pampushkatimp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:32:05", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 05:21:48", "1783680", "timp-vault.pampushkatimp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:24:04", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 05:16:14", "1783679", "cook-node.pampushkatimp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:18:13", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 05:10:44", "1783678", "food-api.pampushkatimp.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:12:20", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 05:04:45", "1783677", "gate-api.againstvisitor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:07:40", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 04:59:24", "1783676", "host-hub.againstvisitor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 05:01:37", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
"2026-04-10 04:54:01", "1783675", "safe-svc.againstvisitor.in.net", "domain", "payload_delivery", "js.clearfake", "None", "ClearFake", "2026-04-10 04:56:00", "100", "False", "None", "ClearFake", "0", "threatcat_ch"
